file,row,predicted_alarm,predicted_alarm_label
FOC_20190812_09,1098,1,Fault
FOC_20190812_09,1099,1,Fault
FOC_20190812_09,1100,1,Fault
FOC_20190812_09,1101,1,Fault
FOC_20190812_09,1102,1,Fault
FOC_20190812_09,1103,1,Fault
FOC_20190812_09,1104,1,Fault
FOC_20190812_09,1105,1,Fault
FOC_20190812_09,1106,1,Fault
FOC_20190812_09,1107,1,Fault
FOC_20190812_09,1108,1,Fault
FOC_20190812_09,1109,1,Fault
FOC_20190812_09,1110,1,Fault
FOC_20190812_09,1111,1,Fault
FOC_20190812_09,1112,1,Fault
FOC_20190812_09,1113,1,Fault
FOC_20190812_09,1114,1,Fault
FOC_20190812_09,1115,1,Fault
FOC_20190812_09,1116,1,Fault
FOC_20190812_09,1117,1,Fault
FOC_20190812_09,1118,1,Fault
FOC_20190812_09,1119,1,Fault
FOC_20190812_09,1120,1,Fault
FOC_20190812_09,1121,1,Fault
FOC_20190812_09,1122,1,Fault
FOC_20190812_09,1123,1,Fault
FOC_20190812_09,1124,1,Fault
FOC_20190812_09,1125,1,Fault
FOC_20190812_09,1126,1,Fault
FOC_20190812_09,1127,1,Fault
FOC_20190812_09,1128,1,Fault
FOC_20190812_09,1129,1,Fault
FOC_20190812_09,1130,1,Fault
FOC_20190812_09,1131,1,Fault
FOC_20190812_09,1132,1,Fault
FOC_20190812_09,1133,1,Fault
FOC_20190812_09,1134,1,Fault
FOC_20190812_09,1135,1,Fault
FOC_20190812_09,1136,1,Fault
FOC_20190812_09,1137,1,Fault
FOC_20190812_09,1138,1,Fault
FOC_20190812_09,1139,1,Fault
FOC_20190812_09,1140,1,Fault
FOC_20190812_09,1141,1,Fault
FOC_20190812_09,1142,1,Fault
FOC_20190812_09,1143,1,Fault
FOC_20190812_09,1144,1,Fault
FOC_20190812_09,1145,1,Fault
FOC_20190812_09,1146,1,Fault
FOC_20190812_09,1147,1,Fault
FOC_20190812_09,1148,1,Fault
FOC_20190812_09,1149,1,Fault
FOC_20190812_09,1150,1,Fault
FOC_20190812_09,1151,1,Fault
FOC_20190812_09,1152,1,Fault
FOC_20190812_09,1153,1,Fault
FOC_20190812_09,1154,1,Fault
FOC_20190812_09,1155,1,Fault
FOC_20190812_09,1156,1,Fault
FOC_20190812_09,1157,1,Fault
FOC_20190812_09,1158,1,Fault
FOC_20190812_09,1159,1,Fault
FOC_20190812_09,1160,1,Fault
FOC_20190812_09,1161,1,Fault
FOC_20190812_09,1162,1,Fault
FOC_20190812_09,1163,1,Fault
FOC_20190812_09,1164,1,Fault
FOC_20190812_09,1165,1,Fault
FOC_20190812_09,1166,1,Fault
FOC_20190812_09,1167,1,Fault
FOC_20190812_09,1168,1,Fault
FOC_20190812_09,1169,1,Fault
FOC_20190812_09,1170,1,Fault
FOC_20190812_09,1171,1,Fault
FOC_20190812_09,1172,1,Fault
FOC_20190812_09,1173,1,Fault
FOC_20190812_09,1174,1,Fault
FOC_20190812_09,1175,1,Fault
FOC_20190812_09,1176,1,Fault
FOC_20190812_09,1177,1,Fault
FOC_20190812_09,1178,1,Fault
FOC_20190812_09,1179,1,Fault
FOC_20190812_09,1180,1,Fault
FOC_20190812_09,1181,1,Fault
FOC_20190812_09,1182,1,Fault
FOC_20190812_09,1183,1,Fault
FOC_20190812_09,1184,1,Fault
FOC_20190812_09,1185,1,Fault
FOC_20190812_09,1186,1,Fault
FOC_20190812_09,1187,1,Fault
FOC_20190812_09,1188,1,Fault
FOC_20190812_09,1189,1,Fault
FOC_20190812_09,1190,1,Fault
FOC_20190812_09,1191,1,Fault
FOC_20190812_09,1192,1,Fault
FOC_20190812_09,1193,1,Fault
FOC_20190812_09,1194,1,Fault
FOC_20190812_09,1195,1,Fault
FOC_20190812_09,1196,1,Fault
FOC_20190812_09,1197,1,Fault
FOC_20190812_09,1198,1,Fault
